7.42,2.03,0.04,0.15,0.03,0.02,0.02,167.52,41.24,60.07,1
9.34,2.13,0.21,0.23,0.01,0.05,0.03,272.13,83.49,74.17,1
9.13,2.5,0.4,0.31,0.28,0.13,0.04,288.75,55.78,85.5,1
6.02,1.69,0.4,0.19,0.02,0.06,0.01,206.96,39.76,84.47,1
9.08,4.45,0.78,0.49,0.11,0.17,0.02,249.85,64.35,85.79,1
5.9,3.81,0.11,0.24,0.08,0.16,0.04,219.42,68.53,99.87,1
2.9,0.8,0.25,0.33,0.07,0.04,0.04,216.68,44.41,54.74,1
5.61,1.77,0.15,0.13,0.00966,0.03,0.04,161.82,46.1,40.68,1
11.53,3.12,0.22,0.25,0.07,0.24,0.19,351.78,69.22,109.16,1
7,1.79,0.18,0.01,0.02,0.05,0.02,231.71,19.48,38.9,1
5.61,0.82,0.17,0.21,0.00681,0.12,0.02,93.44,57.97,65.48,1
8.57,2.52,0.5,0.39,0.34,0.08,0.07,293.09,66.45,164.25,1
5.15,1.95,0.11,0.18,0.04,0.1,0.05,269.5,39.85,38.47,1
4.84,3.04,0.19,0.00983,0.03,0.02,0.08,149.88,56.61,65.08,1
13.82,5.46,0.94,0.44,0.32,0.13,0.05,181.06,44.78,141.78,1
8.56,2.24,0.69,0.46,0.24,0.13,0.08,296.33,99.87,117.77,1
5.5,1.95,0.85,0.36,0.23,0.09,0.01,253.75,59.07,150.73,1
9.59,2.69,0.06,0.19,0.05,0.11,0.07,296.59,86.46,281.01,1
5.3,1.95,0.11,0.01,0.01,0.02,0.04,187.28,38.65,45.39,1
3.15,1.23,0.17,0.11,0.01,0.03,0.02,252.97,36.52,81.73,1
8.51,1.68,0.49,0.33,0.28,0.17,0.03,202.57,78.5,64.81,1
12.69,3.85,0.24,0.34,0.04,0.05,0.08,242.29,39.42,77.01,1
13.88,3.87,0.08,0.24,0.1,0.03,0.00926,237.39,44.56,84.49,1
5.22,0.62,0.05,0.2,0.1,0.16,0.05,245.69,49.23,73.92,1
8.77,1.53,0.06,0.16,0.00866,0.03,0.03,194.58,71.72,70.22,1
3.63,2.23,0.82,0.2,0.13,0.23,0.05,149.39,46.82,38.53,1
4.56,1.35,0.53,0.19,0.06,0.09,0.00781,229.43,55.13,101.79,1
8.36,2.34,0.08,0.01,0.08,0.11,0.03,205.78,47.41,52.11,1
6.91,2.87,0.12,0.19,0.04,0.07,0.04,258.47,44.44,134.73,1
6.75,0.63,0.21,0.28,0.04,0.03,0.01,189.42,41.97,38.94,1
4.23,2.65,0.52,0.34,0.04,0.15,0.01,215.32,58.93,105.69,1
5.23,1.19,0.91,0.19,0.1,0.1,0.07,233.23,44.61,51.81,1
3.82,2.2,0.29,0.14,0.07,0.13,0.04,181.07,65.89,55.07,1
4.49,1.26,0.19,0.19,0.02,0.04,0.00679,155.77,42.5,100.69,1
1.49,0.59,0.6,0.14,0.05,0.05,0.07,259.98,55.6,130.62,1
21.93,2.59,0.04,0.16,0.09,0.07,0.08,320.97,77.94,204.9,1
4.06,0.93,0.58,0.22,0.08,0.17,0.04,206.44,45.36,59.16,1
1.93,0.65,0.63,0.07,0.03,0.08,0.00439,167.81,24.19,47.29,1
2.66,0.44,0.35,0.1,0.04,0.06,0.02,238.92,74.63,137.58,1
8.54,0.99,0.63,0.36,0.07,0.1,0.02,289.82,60.84,64.29,1
6.25,3.39,0.29,0.02,0.04,0.06,0.04,343.18,78.11,206.47,1
4.65,1.12,0.32,0.22,0.02,0.07,0.06,257.69,52.35,142.02,1
4.55,1.34,0.16,0.25,0.04,0.06,0.04,111.12,56.7,77.53,1
2.25,0.89,0.16,0.22,0.06,0.00968,0.01,104.4,35.62,38.12,1
3.51,1.15,0.63,0.16,0.05,0.1,0.07,246.14,73.39,99.72,1
3.32,1.1,0.42,0.09,0.04,0.06,0.02,173.72,48.68,161.78,1
6.73,2.24,0.12,0.2,0.01,0.06,0.03,293.42,48.25,105.09,1
8.84,1.38,0.21,0.22,0.00936,0.04,0.04,244.39,59.58,69.78,1
5.85,1.56,0.04,0.18,0.05,0.06,0.03,286.34,50.02,151.08,1
6.49,1.77,0.25,0.01,0.02,0.07,0.06,181.26,36.8,98.34,1
5.22,1.54,0.24,0.24,0.02,0.02,0.03,176.11,41.69,76.55,1
7.88,2.35,0.16,0.17,0.00531,0.08,0.06,300.19,56.78,131.68,1
8.86,4.19,0.76,0.41,0.19,0.12,0.03,245.54,66.35,138.73,1
5.77,2.01,0.2,0.35,0.07,0.04,0.03,153.61,47.51,62.22,1
9.41,3.42,0.37,0.37,0.25,0.09,0.01,205.66,68.21,306.11,1
3.19,0.4,0.22,0.18,0.04,0.06,0.02,144.67,29.7,25.4,1
7.62,3.02,0.33,0.19,0.00651,0.07,0.04,175.52,57.17,69.71,1
9.34,2.5,0.57,0.29,0.31,0.14,0.01,338.88,71.25,180.41,1
2.43,1.66,0.68,0.18,0.09,0.14,0.02,189.15,47.54,101.16,1
5.12,1.85,0.82,0.26,0.11,0.06,0.02,195.93,42.07,158.71,1
3.67,0.71,0.42,0.07,0.07,0.15,0.01,212.64,67.04,107.1,1
4.91,2.56,0.22,0.25,0.04,0.12,0.03,128.35,64.63,44.15,1
5.48,1.72,0.05,0.2,0.02,0.11,0.02,234.97,43.6,41.3,1
7.71,3.4,0.09,0.26,0.06,0.09,0.05,218.83,69.43,75.49,1
10.66,2.2,0.34,0.02,0.05,0.06,0.13,388.64,67.39,46.98,1
7.41,3.27,0.14,0.28,0.04,0.08,0.04,260.3,64.53,56.07,1
13.09,5.38,0.42,0.41,0.19,0.1,0.04,203.67,46.74,122.51,1
2.57,0.97,0.19,0.01,0.05,0.04,0.05,286.03,40.2,112.01,1
2.92,0.4,0.23,0.17,0.03,0.04,0.01,204.17,17.13,31.77,1
3.34,1.43,0.09,0.12,0.01,0.03,0.02,150.06,36.94,35.8,1
3.04,1.12,0.56,0.31,0.07,0.11,0.08,148.46,47.63,53.87,1
6.09,1.86,0.37,0.33,0.34,0.08,0.05,276.59,48.6,78.66,1
4.79,2.52,0.76,0.43,0.07,0.06,0.02,150.21,70.08,52.25,1
4.48,2.2,0.14,0.32,0.03,0.14,0.06,188.92,54.33,59.33,1
11.3,2.03,0.05,0.19,0.03,0.09,0.03,206.64,75.16,77.45,1
7.03,1.45,0.29,0.13,0.00401,0.03,0.02,247.66,50.67,71.93,1
2.39,0.95,0.36,0.19,0.06,0.02,0.01,163.6,36.5,67.33,1
5.23,1.63,0.36,0.11,0.04,0.15,0.04,218.92,45.92,673.9,1
16.84,3.79,0.18,0.38,0.19,0.05,0.08,296.83,59.18,161.66,1
8.59,4.49,0.63,0.36,0.18,0.13,0.02,253.73,52.98,75.94,1
5.37,0.93,0.72,0.24,0.07,0.12,0.05,216.24,63.89,167.58,1
6.94,2.12,1.03,0.37,0.15,0.19,0.05,468.28,74.08,152.69,1
6.73,2.84,0.44,0.41,0.05,0.1,0.03,355.8,80.67,146.17,1
5.14,1.9,0.06,0.23,0.03,0.11,0.04,207.41,82.04,124.92,1
4.04,1.07,0.4,0.19,0.07,0.08,0.00353,249.15,40.44,103.61,1
3.01,3.25,0.05,0.17,0.05,0.03,0.04,124.05,57.88,148.13,1
8.27,2.37,0.08,0.25,0.11,0.03,0.06,250.05,45.56,68.1,1
7.18,2.66,1.08,0.45,0.13,0.11,0.01,278.83,59.61,288.14,1
7.73,3.01,0.13,0.26,0.05,0.08,0.03,212.42,38.33,61.74,1
4.54,1.47,0.44,0.31,0.14,0.1,0.04,241.74,60.33,47.17,1
7.92,3.23,0.05,0.13,0.00706,0.05,0.04,235.42,60.39,69.91,1
6.39,2.08,0.14,0.13,0.00311,0.11,0.03,155.06,77.61,149.81,1
9.86,1.43,0.47,0.34,0.22,0.11,0.05,567.43,57.43,171.55,1
3.14,0.88,0.37,0.17,0.05,0.04,0.02,171.96,31.38,114.41,1
8.22,4.86,0.25,0.01,0.06,0.11,0.02,223.74,70.55,187.78,1
3.91,2.36,0.05,0.2,0.04,0.03,0.03,175.52,52.07,76.12,1
5.16,4.77,0.18,0.29,0.02,0.06,0.02,133.94,43.47,48.59,1
15,3.55,0.77,0.41,0.31,0.23,0.09,483.46,113.31,131.32,1
5.47,1.79,0.43,0.3,0.09,0.14,0.03,148.78,45.72,77.86,1
2.83,0.64,0.27,0.1,0.06,0.06,0.00985,196.81,43.88,101.81,1
7.66,3.07,1,0.46,0.22,0.15,0.02,333.01,51.64,109.39,1
10.4,2.06,0.04,0.17,0.06,0.09,0.04,215.88,60,92.76,1
5.26,3.08,1.64,0.44,0.06,0.06,0.08,225.8,49.72,133.87,1
3.21,0.6,0.39,0.33,0.06,0.09,0.00729,188.68,46.77,72.66,1
7.8,2.61,0.19,0.21,0.01,0.03,0.08,251.34,55.11,163.33,1
3.14,1.59,0.4,0.27,0.05,0.08,0.01,191.85,43.93,103.74,1
6.83,2.28,0.48,0.31,0.04,0.1,0.09,244.87,101.23,119.19,1
5.52,1.02,0.84,0.26,0.06,0.07,0.03,273.68,54.72,125.98,1
4.07,1.66,0.37,0.33,0.09,0.21,0.02,149.62,46.74,67.63,1
6.33,1.77,1.03,0.33,0.24,0.2,0.07,351.01,53.3,54.02,1
8.88,1.64,0.14,0.34,0.09,0.1,0.05,239.95,70.78,119.81,1
6.28,1.96,0.39,0.17,0.04,0.07,0.00816,265.55,51.35,52.99,1
3.46,0.83,0.59,0.26,0.09,0.11,0.01,105.98,49.21,56.55,1
7.25,0.85,0.4,0.36,0.03,0.21,0.04,209.16,71.19,118.39,1
4.95,1.69,0.57,0.34,0.05,0.05,0.01,251,97.74,106.04,1
2.57,1.85,0.76,0.41,0.08,0.13,0.03,185.71,56.3,101.09,1
4.62,2.78,0.99,0.44,0.08,0.14,0.03,171.86,85.89,103.47,1
7.57,1.25,0.49,0.41,0.15,0.04,0.03,137.82,39.73,41.76,1
7.78,3.97,0.02,0.1,0.04,0.03,0.02,237.04,88.6,73.64,1
5.79,1.65,0.57,0.41,0.16,0.14,0.02,187.92,63.61,115.96,1
13.46,3.45,0.17,0.02,0.07,0.05,0.05,247.71,52.47,99.68,1
4.96,2.38,0.63,0.37,0.06,0.12,0.06,203.01,55.49,73.92,1
3.75,1.52,0.73,0.17,0.04,0.05,0.01,174.18,41.29,54.73,1
5.67,1.2,0.02,0.1,0.02,0.04,0.05,150.58,45.81,72.64,1
4.69,2.55,0.56,0.27,0.15,0.13,0.03,199.69,44.02,103.68,1
5.82,1,0.6,0.3,0.13,0.07,0.04,197.87,31.9,45.15,1
4.53,1.98,0.18,0.35,0.06,0.11,0.03,208.67,44.61,72.13,1
15.67,5.98,1.58,0.5,0.46,0.2,0.06,162.41,55.71,105.29,1
5.06,2.98,0.15,0.01,0.06,0.07,0.03,238.37,68.78,144.55,1
6.12,2.87,0.53,0.41,0.24,0.12,0.04,276.77,68.53,155.62,1
6.13,1.91,0.08,0.22,0.04,0.1,0.01,184.59,38.69,71.95,1
3.54,0.83,0.79,0.13,0.06,0.14,0.03,94.88,55.32,44.96,1
12.17,3.04,0.04,0.17,0.06,0.07,0.03,252.01,45.75,82.14,1
5.69,3.38,0.11,0.19,0.01,0.04,0.03,175.51,50.75,31.77,1
7.76,2.86,0.2,0.27,0.02,0.02,0.02,238.58,62.52,202.7,1
5.78,2.25,0.12,0.01,0.03,0.05,0.02,265.81,41.84,108.12,1
6.83,2.01,0.27,0.02,0.08,0.03,0.02,194.84,47.56,67.05,1
14.04,3.75,0.82,0.45,0.23,0.28,0.06,288.75,101.66,24.49,1
1.81,0.66,1.17,0.17,0.17,0.16,0.04,225.27,44.88,85.05,1
10.35,2.64,0.04,0.12,0.01,0.02,0.01,232.1,52.62,45.8,1
7.9,2.53,0.18,0.01,0.02,0.04,0.02,240.86,47.8,66.59,1
3.76,1.13,0.52,0.27,0.1,0.05,0.02,153.52,54.1,94.72,1
4.67,1.94,2.87,0.09,0.04,0.04,0.03,324.2,64.08,160.28,1
4.77,1.54,0.75,0.31,0.12,0.11,0.07,332.23,54.55,78.78,1
3.65,0.95,0.04,0.15,0.07,0.05,0,170.68,52.66,53.12,1
3.22,1.05,0.39,0.16,0.07,0.09,0.02,222.18,56.85,147.36,1
6.1,0.98,0.04,0.22,0.09,0.1,0.02,152.03,58.27,54.49,1
3.37,1.04,0.29,0.06,0.05,0.04,0,282.5,109.75,241.04,1
9.67,1.95,0.28,0.01,0.00973,0.07,0.02,203.65,53.13,107.41,1
3.79,3.49,0.32,0.34,0.07,0.14,0.07,207.85,65.82,91.4,1
5.41,2.16,1.02,0.39,0.18,0.15,0.05,151.08,41.94,49.32,1
5.25,1.75,0.84,0.35,0.13,0.1,0.02,219.09,60.87,210.63,1
4.06,1.73,0.04,0.18,0.04,0.04,0.00824,164.72,49.29,81.98,1
6.06,3.24,0.29,0.01,0.03,0.03,0.1,204.96,78.52,112.93,1
10.75,1.42,0.37,0.43,0.05,0.09,0.00764,161.23,56.35,216.86,1
5.96,2.72,0.04,0.16,0.02,0.07,0.03,231.17,54.75,81.38,1
6.81,1.41,0.27,0.33,0.03,0.08,0.02,250.17,39.67,60.27,1
4.95,2.85,0.2,0.23,0.01,0.05,0.02,217.46,56.48,44.77,1
6.54,2.19,0.18,0.14,0.00351,0.06,0.00858,238.73,46.6,55.01,1
6.86,2.01,0.2,0.38,0.03,0.06,0.04,248.83,51.55,59,1
6.1,1.31,0.7,0.52,0.11,0.13,0.07,258.07,30.89,76.63,1
4.79,1.17,0.07,0.26,0.03,0.05,0.02,222.34,49.86,64.29,1
20.22,6.39,0.15,0.37,0.05,0.06,0.09,272.8,57.73,95.72,1
2.81,1.58,0.69,0.11,0.03,0.04,0.05,164.83,66.03,128.2,1
27.98,6.45,0.32,0.04,0.09,0.1,0.03,429.76,65.51,112.72,1
8.36,5.08,1.36,0.61,0.31,0.07,0.02,194.47,58.23,179.17,1
6.29,3.59,0.06,0.25,0.12,0.03,0.02,182.6,62.46,106.87,1
5.12,0.79,0.65,0.23,0.08,0.08,0.02,295.45,50.05,61.89,1
7.02,5.39,0.54,0.37,0.1,0.28,0.06,377.54,55.57,90.09,1
5.77,1.5,0.33,0.26,0.01,0.00642,0.03,190.56,49.9,64.04,1
5.01,1.76,0.2,0.23,0.00908,0.13,0.04,147.44,52.24,120.84,1
8.26,3.21,1.3,0.5,0.28,0.1,0.03,259.52,52.51,70.54,1
9.33,2.81,0.26,0.01,0.01,0.04,0.06,244.84,42.25,81.28,1
4.78,1.7,0.18,0.16,0.00353,0.06,0.02,190.26,50.4,79.35,1
4.21,3.69,0.44,0.34,0.18,0.24,0.02,251.91,69.59,94.77,1
7.6,2.2,0.86,0.49,0.27,0.2,0.06,341.57,68.26,117.19,1
8.37,1.74,0.05,0.21,0.06,0.06,0.06,149.16,50.48,83.42,1
10.56,2.12,0.02,0.11,0.06,0.06,0.05,367.53,70.78,72.24,1
15.37,3.71,0.11,0.31,0.03,0.02,0.0073,321.98,61.34,93.43,1
4.25,2.11,0.31,0.01,0.03,0.08,0.04,220.3,57.02,82.76,1
8.77,2.33,0.12,0.34,0.07,0.06,0.03,209.74,75.14,121.86,1
5.92,3.02,0.14,0.00859,0.03,0.03,0.02,183.36,48.2,32.82,1
8,5.38,1.05,0.55,0.03,0.07,0.02,210.23,47.12,67.86,1
5.38,2.67,0.31,0.01,0.02,0.04,0.03,151.93,39.8,108.37,1
6.56,2.82,0.8,0.43,0.22,0.17,0.04,303.44,65.94,102.46,1
1.72,1.18,0.48,0.41,0.11,0.13,0.05,301.47,66.98,54.62,1
6.47,4.34,0.2,0.01,0.04,0.06,0.04,216.43,72.87,78,1
3.15,0.7,0.26,0.16,0.06,0.06,0.01,165.47,51.4,53.45,1
3.35,1.44,0.95,0.21,0.08,0.12,0.05,64.04,22.54,24.34,1
5.93,2.62,0.19,0.00869,0.04,0.06,0.01,366.37,78.01,119.39,1
2.14,0.55,0.45,0.21,0.12,0.29,0.03,184.04,42.92,79.82,1
7.44,2.1,0.02,0.13,0.05,0.01,0.00682,162.64,43.36,58.86,1
5.63,0.95,1.47,0.32,0.06,0,0.03,304.34,55.67,122.46,1
7.24,2.9,1.04,0.46,0.33,0.15,0.04,303.24,80.38,164.59,1
4.12,1.56,0.26,0.33,0.02,0.16,0.06,184.65,48.52,17.65,1
6.71,2.41,0.36,0.23,0.02,0.1,0.00804,198.15,31.54,36.98,1
5.61,3.2,0.36,0.18,0.00459,0.02,0.02,169.07,60.03,55.35,1
2.99,1.13,0.15,0.15,0.00918,0.04,0.03,197.9,63.68,90.57,1
2.05,1.22,0.6,0.19,0.06,0.09,0.08,141.71,39.3,107.32,1
16.01,4.7,0.16,0.01,0.02,0.05,0.04,345.53,56.52,94.68,1
3.83,1.49,0.93,0.29,0.16,0.12,0.01,146.36,49.08,81.18,1
2.24,0.41,0.34,0.22,0.03,0.13,0,182.69,79.28,120.9,1
3.14,1.43,0.83,0.22,0.13,0.33,0.05,168.78,48.71,40.61,1
7.11,2.66,0.25,0.01,0.03,0.05,0.04,201.6,53.64,79.09,1
2.2,0.4,0.79,0.25,0.05,0.12,0.04,231.32,55.27,125.37,1
2.82,0.49,0.18,0.23,0.08,0.06,0.00845,166.47,50.68,42.01,1
4.09,0.94,0.66,0.24,0.07,0.07,0.02,268.79,47.16,112.62,1
5.35,2.54,0.14,0.00898,0.02,0.05,0.03,169.8,56.34,79.47,1
2.75,2.25,0.41,0.52,0.18,0.13,0.04,277.53,58.5,84.34,1
5.57,1.68,0.68,0.61,0.12,0.02,0.03,336.32,56.61,81.93,1
4.04,0.67,0.67,0.21,0.05,0.07,0.01,228.26,46.54,70.18,1
9.23,1.97,0.05,0.18,0.03,0.08,0.02,313.59,57.4,118.31,1
6.93,3.6,0.96,0.52,0.03,0.1,0.03,259.78,89.49,93.95,1
5.35,2.65,0.96,0.54,0.25,0.25,0.05,367.57,69.81,85.3,1
6.46,2.23,1.75,0.45,0.18,0.38,0.05,97.09,73.71,62.87,1
5.01,1.48,1.54,0.32,0.13,0.18,0.04,225.06,53.07,97.75,1
4.97,1.43,0.71,0.34,0.23,0.08,0.03,326.77,54.18,97.34,1
9.53,2.58,0.65,0.57,0.32,0.09,0.03,304.68,60.11,93.13,1
11.41,4.52,0.2,0.01,0.03,0.08,0.04,250.35,46.34,99.15,1
3.04,0.97,0.48,0.4,0.1,0.07,0.01,182.65,72.95,123.17,1
5.09,2.27,0.25,0.22,0.00634,0.06,0.03,264.85,79.7,191.16,1
6.18,1.58,0.23,0.00882,0.03,0.06,0.01,169.64,57.22,84.44,1
5.38,1.47,0.06,0.25,0.02,0.07,0.02,176.42,57.33,57.83,1
4.67,2.35,0.83,0.57,0.17,0.18,0.03,305.73,53.68,62.21,1
4.23,1.76,0.16,0.01,0.03,0.04,0.04,173.14,56.81,102.92,1
7.69,1.55,0.07,0.37,0.06,0.08,0.05,252.97,68.21,51.36,1
6.86,1,0.19,0.21,0.01,0.1,0.05,206.46,34.67,107.81,1
11.68,2.49,0.27,0.5,0.08,0.17,0.18,397.37,57.77,97.97,1
1.18,0.94,0.4,0.38,0.05,0.09,0.00473,254.57,96.22,113.87,1
7.2,1.5,0.51,0.18,0.2,0.66,0.03,173.52,36.18,35.06,1
6.78,2.12,1.16,0.48,0.3,0.18,0.04,276.34,104.47,89.34,1
8.51,1.61,0.98,0.74,0.3,0.18,0.07,203.36,53.88,80.16,1
9.59,1.96,0.03,0.21,0.13,0.04,0.00639,388.2,61.68,174.34,1
5.93,1.72,0.3,0.01,0.03,0.07,0.12,217.38,53.6,92.8,1
5.37,1.78,0.07,0.3,0.02,0.03,0.03,183.14,55.28,66.54,1
8.81,3.32,0.2,0.29,0.01,0.04,0.15,285.29,52.3,118.16,1
3.39,1.44,2.12,0.52,0.25,0.3,0.23,105.59,68.09,88.49,1
1.72,0.72,0.27,0.01,0.03,0.06,0.01,217.37,52.36,87.5,1
8.33,1.33,0.23,0.01,0.07,0.08,0.05,195.37,60.32,147.33,1
6.42,4.77,0.46,0.62,0.06,0.13,0.03,244.6,68.31,110.03,1
8.47,2.37,0.01,0.08,0.02,0.06,0.02,183.59,54,61.17,1
4.08,0.98,0.37,0.35,0.07,0.14,0.08,164.11,49.26,164.98,1
5.49,2.81,0.32,0.01,0.09,0.07,0.09,159.36,88.88,246.96,1
8.32,1.32,0.81,0.64,0.14,0.2,0.08,236.56,64.29,111.77,1
3.68,1.03,1.05,0.28,0.06,0.33,0.03,295.02,30.55,28.66,1
8.21,3.24,0.45,0.01,0.06,0.06,0.02,191.3,66.97,158.99,1
2.57,0.57,0.42,0.22,0.01,0.07,0.00711,118.31,78.06,97.49,1
6.08,2.33,0.13,0.00937,0.03,0.05,0.04,211.85,47.66,214.57,1
1.87,0.31,0.23,0.16,0.01,0.05,0,176.24,39.36,7.67,1
6.42,2.68,0.35,0.00703,0.02,0.03,0.03,265.39,36.63,52.68,1
6.55,1.98,0.03,0.2,0.03,0.04,0.06,325.02,68.41,77.44,1
6.79,4.45,0.89,0.67,0.13,0.35,0.09,257.26,72.29,65.53,1
1.93,1.09,0.79,0.47,0.14,0.14,0,306.46,56.93,57.73,1
5.51,3.22,0.17,0.01,0.05,0.04,0.09,183.77,56.13,147.14,1
5.06,1.62,0.3,0.49,0.03,0.08,0.1,194.9,54.95,87.63,1
11.07,2.62,0.16,0.01,0.02,0.02,0.08,240.96,79.33,127.88,1
5.81,2.94,0.67,0.64,0.23,0.2,0.04,123.74,38.93,69.86,1
8.25,2.89,0.34,0.01,0.04,0.07,0.06,290.89,67.68,104.67,1
2.78,0.43,0.48,0.23,0.01,0.05,0.02,189.75,65.44,26.1,1
4.41,3.1,0.42,0.01,0.06,0.06,0.07,240.39,41.54,56.67,1
4.28,2.33,0.19,0.01,0.02,0.03,0.0072,174.46,25.97,74.11,1
2.44,0.34,0.6,0.1,0.03,0.1,0.01,192.5,34.94,84.52,1
3.45,1.73,0.17,0.00592,0.02,0.04,0.04,163.58,46.85,35.13,1
7.81,3.84,0.39,0.24,0.05,0.04,0.03,176.7,56.26,82.1,1
7.95,3.07,0.39,0.00998,0.06,0.04,0.07,369.13,55.23,156.18,1
8.1,3.16,0.15,0.52,0.02,0.02,0.03,253.33,77.34,83.6,1
9.6,2.5,0.19,0.21,0.00366,0.02,0.04,231.75,50.52,52.81,1
12.79,3,0.09,0.25,0.00429,0.06,0.03,163.49,76.17,104.73,1
6.29,1.47,5.11,0.27,0.08,0.13,0.07,220.37,28.29,12.34,1
8.35,2.71,0.06,0.01,0.06,0.04,0.07,347.41,42.99,69.17,1
7.26,1.89,0.78,1.04,0.34,0.29,0.03,273.78,41.83,48.28,1
5.8,3.63,0.14,0.00859,0.04,0.06,0.05,304.5,148.78,356.91,1
7.07,2.3,1.78,1.1,0.48,0.18,0.04,232.65,47.41,42.3,1
3.93,1.56,6.91,0.08,0.02,0.06,0.12,209.97,49.04,28.56,1
4.2,2.47,8.79,0.16,0.04,0.00703,0.02,177.9,87.81,69.46,1
12.08,5.55,0.5,0.01,0.05,0.07,0.15,280.72,83.78,90.17,1
8.81,2.85,0.87,1.28,0.86,0.13,0.06,360.31,70.71,150.14,1
9.11,6.11,0.96,0.05,0.09,0.08,0.00225,233.11,39.48,42.27,1
4.98,1.9,10.13,0.11,0.03,0.03,0.02,296.17,67.16,206.08,1
7.9,4.01,0.61,3.07,0.04,0.11,0.04,176.38,65.01,61.89,1
8.87,1.63,0.54,2.93,0.14,0.39,0.06,1810.14,72.62,81.63,2
8.65,1.4,0.18,0.4,0.25,0.19,0.06,2332.65,50.33,75.68,2
2.6,0.12,0.29,0.48,0.03,0.02,0.02,191.98,80.85,118.38,2
11.52,1.69,0.44,1.08,0.59,0.46,0.05,3783.25,86.55,69.32,2
4.19,0.79,0.38,2.34,0.21,0.18,0.05,3499.84,78.49,46.05,2
3.14,1.41,1.34,1.89,0.13,0.17,0.06,182.26,40.89,74.29,2
4.08,0.73,1.25,1.97,0.11,0.17,0.01,247.45,53.31,142.53,2
1.85,0.9,2.66,1.33,0.04,0.37,0.03,87.22,39.94,56.95,2
3.96,1.31,0.93,2.85,0.28,0.86,0.05,2029.39,76.95,73.15,2
3.08,0.78,0.83,3.82,0.24,0.84,0.04,2688.41,64.28,72.09,2
5.04,1.12,0.8,2.01,0.24,0.43,0.00652,3534.98,77.98,111.79,2
10.29,1.24,1.23,4.28,0.34,0.74,0.14,5666.89,66.29,107.89,2
4.52,1.05,1.44,3.75,0.31,1.42,0.07,2370.28,82.07,80.37,2
3.89,0.99,1.34,2.98,0.18,0.23,0.1,243.22,62.51,162.89,2
8.79,0.87,0.69,2.91,0.31,0.67,0.02,3980.92,60.83,293.73,2
2.61,1.18,1.37,2.5,0.13,0.26,0.01,212.1,43.51,129.62,2
4.06,0.4,1.23,5.03,0.41,0.9,0.04,3042.08,75.84,120.9,2
3.54,0.79,2.62,3.96,0.21,0.43,0.02,201.7,55.64,144.63,2
3.31,0.73,0.78,3.33,0.26,1.28,0.01,3050.45,62.95,74.15,2
9.31,1.01,0.73,4.5,0.44,0.4,0.1,5551.42,57.13,174.99,2
6.45,0.7,0.85,3.94,0.44,0.76,0.05,2485.49,53.19,87.04,2
1.53,1.43,1.81,2.55,0.17,0.47,0.00675,80.48,51.58,154.08,2
14.11,2.4,1.86,5.05,0.37,1.1,0.03,4951.77,63.56,126.11,2
3.78,0.24,0.57,2.85,0.2,0.47,0.03,3759.81,81.93,97.32,2
4.32,1.6,2.65,4.72,0.14,0.36,0.02,365.25,72.36,89.34,2
2.3,0.94,1.97,3.68,0.31,0.55,0.02,258.26,62.05,110.85,2
4.51,1.34,0.83,5.71,0.61,2.19,0.06,2384.59,60.26,53.6,2
6.11,0.38,0.86,2.79,0.24,0.5,0.05,2663.46,61.1,48.54,2
2.09,0.67,1.53,5.43,0.12,0.85,0.02,111.19,33.66,57.64,2
1.64,0.67,5.15,4.05,0.19,1.01,0.02,78.54,51.46,56.06,2
5.72,1.99,1.55,9.1,0.72,0.69,0.09,2863.55,45.55,87.17,2
4.75,0.98,1.86,6.98,0.57,2.49,0.02,2894.99,92.75,105.95,2
5.01,1.32,2.64,9.31,0.54,2.6,0.02,2011.09,74.11,67.27,2
8.91,1.36,2.88,8.87,0.72,1.38,0.05,5959.36,56.73,169.29,2
9.74,0.88,3.04,11.23,0.79,1.97,0.04,4338.85,50.58,43.36,2
3.1,0.84,1.64,3.18,0.13,0.48,0.05,145.05,48.23,77.23,2
1.43,0.5,2.01,4.29,0.19,0.68,0.03,145.15,39.72,125.97,2
4.21,1.14,1.4,5.61,0.38,0.64,0.03,2162.8,69.04,68.76,2
2.97,0.69,3.02,6.47,0.36,0.99,0.05,173.03,60.27,107.4,2
3.33,0.91,1.82,3.81,0.14,0.28,0.05,216.28,48.82,171.49,2
2.5,0.41,2.59,7.14,0.32,0.35,0.08,119.24,90.21,113.3,2
4.13,0.34,0.73,4.62,0.41,0.46,0.04,1888.87,78.91,43.24,2
1.56,0.51,4.01,6.8,0.22,0.77,0.02,121.94,36.39,72.92,2
1.35,0.74,2.11,7.25,0.37,1,0.00378,80.99,33.65,67.64,2
4.44,0.78,2.64,11.3,0.98,2.27,0.00633,3086.73,47.78,67.05,2
3.71,0.78,4.02,7.31,0.29,1.23,0.04,178.14,29.6,49.08,2
7.3,1.36,3.55,9.64,0.7,4.47,0.02,4048.88,85.34,159.53,2
17.51,1.91,1,4.95,0.44,1.77,0.09,2742.7,74.05,94.24,2
5.83,1.16,2.78,8.9,0.64,2.14,0.01,3277.65,60.86,130.59,2
3.49,0.77,2.88,18.35,0.92,3.11,0.02,2197.27,59.26,78.57,2
3.19,0.83,8.72,11.51,0.6,1.67,0.04,164.44,36.91,57.7,2
11.63,0.36,0.76,10.22,1.03,0.84,0.04,2041.34,72.73,44.18,2
